video_id,collected_at,views,likes,comment_count
hXWIzo0wdak,2026-03-16 12:56:49,40198,2371,34
P41_GQ1q2m0,2026-03-16 12:56:49,20371,773,24
_Ik1CLRh8BQ,2026-03-16 12:56:49,45725,2626,26
ooEzmBIrFas,2026-03-16 12:56:49,73238,3302,58
-pR0ypj2YB4,2026-03-16 12:56:49,27912,1847,64
Nbv7wijkdHg,2026-03-16 12:56:49,42231,2644,62
Wh7OZ8h2LiE,2026-03-16 12:56:49,40006,3097,29
Zyl9gsLh7fo,2026-03-16 12:56:49,30085,1781,41
NZm0yK-nlvM,2026-03-16 12:56:49,59276,3623,149
gGrul8aSdG0,2026-03-16 12:56:49,36346,2793,83
VPeaRRKX_Mc,2026-03-16 12:56:49,62079,4652,210
-E7jQrWjS6w,2026-03-16 12:56:49,103210,5054,93
NFTmh_PbE98,2026-03-16 12:56:49,17052,1041,26
t5rVRDWnjEY,2026-03-16 12:56:49,26920,1447,32
j77sn0FCf0I,2026-03-16 12:56:49,46005,3111,60
2k3FbTXSG0c,2026-03-16 12:56:49,26917,1579,21
xZDhkSZm7cw,2026-03-16 12:56:49,37138,2415,59
2qSy4Y62618,2026-03-16 12:56:49,13945,394,13
CTG8w7azd4c,2026-03-16 12:56:49,17218,599,14
77-hvIX-5ZI,2026-03-16 12:56:49,5743,416,8
NCxbvzGv8tI,2026-03-16 12:56:49,9996,302,3
K96LrABBcjo,2026-03-16 12:56:49,15382,845,15
Fd_HM-OLyT4,2026-03-16 12:56:49,26176,392,20
zmHCEfzXC3A,2026-03-16 12:56:49,25703,901,11
DKviAYdWcbg,2026-03-16 12:56:49,30101,1028,20
7ANvY3xsAwE,2026-03-16 12:56:49,23402,763,26
GM6ARNrDYfk,2026-03-16 12:56:49,29409,326,10
sJc2IkwPY9U,2026-03-16 12:56:49,22935,707,13
7GftPAjkPdw,2026-03-16 12:56:49,24445,803,23
wqc_JNiPRJg,2026-03-16 12:56:49,11950,281,7
cEYga79l9J8,2026-03-16 12:56:49,21631,601,11
RmDtQcrJWYE,2026-03-16 12:56:49,40037,529,9
JF12XtgvI50,2026-03-16 12:56:49,15013,141,6
DOYyy3if4l4,2026-03-16 12:56:49,13914,633,12
yAqrqKoj-Gk,2026-03-16 12:56:49,25646,446,8
Vx2Rp7xAcqU,2026-03-16 12:56:49,18420,634,34
SdCTaJt23vQ,2026-03-16 12:56:49,9451,318,5
m3DfAExdb-w,2026-03-16 12:56:49,4167,161,5
-R0IclM4mgI,2026-03-16 12:56:49,22591,337,10
zqguGYbtm84,2026-03-16 12:56:49,21116,266,8
FVh6GizJggE,2026-03-16 12:56:49,6625,334,8
u_B621V9lrE,2026-03-16 12:56:49,8526,204,10
_tmSCQ3vbh8,2026-03-16 12:56:49,27158,713,36
yPbi1UfKSXQ,2026-03-16 12:56:49,23207,381,16
7imfQ_4Zb78,2026-03-16 12:56:49,150918,1537,24
qSAlWtOhSZw,2026-03-16 12:56:49,12015,571,6
KKikL9rPle8,2026-03-16 12:56:49,6044,121,3
7SE4ZAJcR4w,2026-03-16 12:56:49,9695,304,6
IQjPLsbJbio,2026-03-16 12:56:49,18206,938,5
xwW8rPhqdlg,2026-03-16 12:56:49,22594,536,5
z-8iAxXi_Is,2026-03-16 12:56:49,22078,818,7
3S69PtHcE_I,2026-03-16 12:56:49,12533,498,7
usRbBgENpNI,2026-03-16 12:56:49,21902,826,12
5kVMiL4YxmQ,2026-03-16 12:56:49,20034,764,10
Gc1_sLRwKAw,2026-03-16 12:56:49,18196,711,12
NBVPYeiiNec,2026-03-16 12:56:49,8849,214,5
u4ZxbeSNkXU,2026-03-16 12:56:49,15471,462,8
wCy0Y9BaJZQ,2026-03-16 12:56:49,20759,495,6
nGfvdEqUizQ,2026-03-16 12:56:49,12535,543,6
vuSi2ZDweWY,2026-03-16 12:56:49,16177,550,2
HC7DzFW0ncw,2026-03-16 12:56:49,5197,150,13
KYrD7exvB-U,2026-03-16 12:56:49,42203,1692,9
JzVh_tMRENQ,2026-03-16 12:56:49,14535,650,2
uASCrd2wDtQ,2026-03-16 12:56:49,16326,411,6
7KOIDTIUY1Y,2026-03-16 12:56:49,11791,506,4
alo1OFDAshk,2026-03-16 12:56:49,15762,475,19
Ynjgw6w5Tg0,2026-03-16 12:56:49,10469,465,8
5gjsxw-PoWA,2026-03-16 12:56:49,9485,223,11
plMc2F5y08o,2026-03-16 12:56:49,6506,203,7
ZcH8JfXn6FQ,2026-03-16 12:56:49,45882,1482,22
-uMWfK-blV8,2026-03-16 12:56:49,47393,2291,16
wIeh4m1HCNw,2026-03-16 12:56:49,27138,865,26
M_bIN0irVbE,2026-03-16 12:56:49,13589,245,3
FvOkNAT5bWg,2026-03-16 12:56:49,30008,837,17
UiB9KfsS7yA,2026-03-16 12:56:49,18158,718,15
eS3Nve1T4dc,2026-03-16 12:56:49,29633,889,14
hHZI5RGU4tE,2026-03-16 12:56:49,11128,421,11
vuRtQpKPJuY,2026-03-16 12:56:49,85903,3245,33
V3_Jai2Amu8,2026-03-16 12:56:49,85477,3734,219
Bquiye42E5E,2026-03-16 12:56:49,151297,4816,51
X7VxeubJSsA,2026-03-16 12:56:49,110436,3704,151
cFyMV7H5nho,2026-03-16 12:56:49,70231,2728,75
u4rTBsWpoSg,2026-03-16 12:56:49,318074,13434,304
xQD6KhpSvDg,2026-03-16 12:56:49,170127,9362,322
fYcuNhlICoY,2026-03-16 12:56:49,147335,6115,42
qGO2M_mA2s4,2026-03-16 12:56:49,85383,3502,171
ahJUdJpJ9yM,2026-03-16 12:56:49,125178,5003,108
WdKChF_PGbY,2026-03-16 12:56:49,134769,4046,55
InInh5Zagkc,2026-03-16 12:56:49,35400,1874,98
trc21tousyc,2026-03-16 12:56:49,60394,2680,55
a2n0S8Nd6WE,2026-03-16 12:56:49,60930,2623,40
AMF8FE2qx9E,2026-03-16 12:56:49,73154,3093,42
-v4AmNLpqEw,2026-03-16 12:56:49,54357,2148,43
aV-gRAwbG2Y,2026-03-16 12:56:49,89622,3045,57
i4X8m1_b2uE,2026-03-16 12:56:49,51457,1932,47
S0aCSGleg_s,2026-03-16 12:56:49,66469,2906,70
y8SA5qOwNM0,2026-03-16 12:56:49,337062,15317,123
jBQJl-YfOSw,2026-03-16 12:56:49,83420,2957,146
F9KWiQqhW2k,2026-03-16 12:56:49,143904,4852,99
UnfGzmkENfM,2026-03-16 12:56:49,95705,2918,44
lQ7fN9HFNPI,2026-03-16 12:56:49,36101,1394,47
xD4cdLbN2mk,2026-03-16 12:56:49,73118,3805,38
igyJqSp-Eic,2026-03-16 12:56:49,64961,3139,49
hI_X6tWcfNI,2026-03-16 12:56:49,136874,5190,201
BAYl1vvyhKo,2026-03-16 12:56:49,106695,5028,63
CKRdbKy3O14,2026-03-16 12:56:49,301962,8599,64
uq8Po5AghfE,2026-03-16 12:56:49,64158,2101,55
Vf44rM84oTk,2026-03-16 12:56:49,301355,18461,78
UNkTwtqFY_E,2026-03-16 12:56:49,285096,20825,80
qvtCI35palE,2026-03-16 12:56:49,115073,9852,100
XL8na6iPDH0,2026-03-16 12:56:49,191481,15868,113
_KHaE0U75Eg,2026-03-16 12:56:49,195870,12639,108
Tq7X9Wo127k,2026-03-16 12:56:49,12155,632,21
kjwfeQlsjZM,2026-03-16 12:56:49,33974,1614,34
8-rhBkJfGiU,2026-03-16 12:56:49,394283,22093,172
-dNLf38r7gk,2026-03-16 12:56:49,670351,36388,143
sWP_T44hboU,2026-03-16 12:56:49,494616,33048,170
BxmnV4GV9dg,2026-03-16 12:56:49,74430,3194,538
spk5pYlOqc4,2026-03-16 12:56:49,1604183,102150,578
2ecscSDT2PA,2026-03-16 12:56:49,503596,30404,240
48ab8XmNCF0,2026-03-16 12:56:49,208038,15660,461
fRacSAEFLzo,2026-03-16 12:56:49,625451,37153,262
1BaJTSAfzUA,2026-03-16 12:56:49,68875,3982,209
ELITFk4d8f4,2026-03-16 12:56:49,162500,9585,107
wT9MmPEPO3o,2026-03-16 12:56:49,551068,39515,403
dFBPXATKKNk,2026-03-16 12:56:49,143514,7550,72
3ogLeS_rZwM,2026-03-16 12:56:49,23704,1430,73
EtaT0VJjQs0,2026-03-16 12:56:49,68212,5211,57
0B57lnh-XM4,2026-03-16 12:56:49,1075048,75812,469
AXCF-RkheF4,2026-03-16 12:56:49,256188,21296,179
6ElEQKVXsYE,2026-03-16 12:56:49,742412,52391,543
_WlVu7lc3l0,2026-03-16 12:56:49,95440,6579,38
3zQchDxgZmo,2026-03-16 12:56:49,47284,2012,21
vmWpBIgWtPw,2026-03-16 12:56:49,247446,14138,240
Oed-EKH2BTw,2026-03-16 12:56:49,37565,1828,134
8fsYKNH35KQ,2026-03-16 12:56:49,23634,2209,49
aMCsHJ_gg9A,2026-03-16 12:56:49,756103,37205,626
eI9S7R9quKY,2026-03-16 12:56:49,1691,75,4
lnmoh_9gYU0,2026-03-16 12:56:49,3251,190,27
IodEyZGnAOs,2026-03-16 12:56:49,9133,244,12
zMtpc9haBqw,2026-03-16 12:56:49,3469,212,38
fndafYBj34Y,2026-03-16 12:56:49,14076,229,8
CDKKh8nHT3Q,2026-03-16 12:56:49,7340,371,25
H429YMU3dhw,2026-03-16 12:56:49,15791,240,11
xX1wQPvDAuw,2026-03-16 12:56:49,3221,156,21
HGq-Y0kvaEk,2026-03-16 12:56:49,7082,123,9
aofuJm_K8go,2026-03-16 12:56:49,3864,175,12
sE7RF2l0D_8,2026-03-16 12:56:49,11943,157,5
7Q_E959ywVA,2026-03-16 12:56:49,7470,385,26
THXE7tQHA84,2026-03-16 12:56:49,2329,66,8
iTrDhlXsBt8,2026-03-16 12:56:49,5546,205,4
qgkeUcdxgEM,2026-03-16 12:56:49,3295,155,7
xfSk49qPaAk,2026-03-16 12:56:49,4156,162,8
v7JD04ELKeQ,2026-03-16 12:56:49,4652,148,3
RsNsIiNa6rY,2026-03-16 12:56:49,1904,132,12
lVj0SH9HGGA,2026-03-16 12:56:49,2564,129,10
qPctcOSWapk,2026-03-16 12:56:49,2365,135,5
YxQXeeeme6s,2026-03-16 12:56:49,3434,184,22
yKKlKFoCucY,2026-03-16 12:56:49,4913,100,5
UK4iqucJaAg,2026-03-16 12:56:49,5626,227,19
3EYpEGK_aek,2026-03-16 12:56:49,1876,32,3
z7o7GIIMNUQ,2026-03-16 12:56:49,4333,171,17
Y58JFn7Oj9c,2026-03-16 12:56:49,2056,127,18
2yxdOx-2uBY,2026-03-16 12:56:49,2666,160,12
zttTqw9w12U,2026-03-16 12:56:49,3252,113,10
ctyqXtfnToU,2026-03-16 12:56:49,2279,87,6
zfHKDLpF8WI,2026-03-16 12:56:49,1954,138,14
0jPz2y4YjfE,2026-03-16 12:56:49,5234,247,2
gca6jl6v6Dk,2026-03-16 12:56:49,139,5,1
cRU5IAnNdco,2026-03-16 12:56:49,222,19,8
-2kd7TpTAGw,2026-03-16 12:56:49,11810,507,4
5Q6cMnUVEys,2026-03-16 12:56:49,195,11,6
FyF8DVhFLu4,2026-03-16 12:56:49,3223,151,5
yXXwMw3X7N4,2026-03-16 12:56:49,487,18,3
uzX36ERWzmw,2026-03-16 12:56:49,30509,823,3
8zf23H9eQTI,2026-03-16 12:56:49,305,20,19
TWnuVy2T7qA,2026-03-16 12:56:49,12318,580,3
PrJo4MUYeFA,2026-03-16 12:56:49,452,14,10
jg0JIaH-mik,2026-03-16 12:56:49,16744,663,8
uOhnLoiBDj0,2026-03-16 12:56:49,825,23,14
4acf0hInP6Q,2026-03-16 12:56:49,9004,469,7
W-BQWNH2tAk,2026-03-16 12:56:49,223,13,9
djMXOB_VQPo,2026-03-16 12:56:49,8818,403,6
Kk_sxmlqWfk,2026-03-16 12:56:49,448,28,30
UFAoJjLsIco,2026-03-16 12:56:49,2694,147,1
QKIQt6BMAvM,2026-03-16 12:56:49,5636,232,4
jOm4PpUT4Zs,2026-03-16 12:56:49,1813,35,1
kDq458Gaap0,2026-03-16 12:56:49,3844,193,5
ZSDOdEMMwJg,2026-03-16 12:56:49,2001,70,1
ah2iw4pUaFI,2026-03-16 12:56:49,252,15,2
Go31rAy1T54,2026-03-16 12:56:49,34657,1149,3
SjlYIQKgD48,2026-03-16 12:56:49,5011,122,0
k969tNGhmx4,2026-03-16 12:56:49,187,8,2
dwx773S_kP4,2026-03-16 12:56:49,225,16,1
f1kw2qRBWSY,2026-03-16 12:56:49,6145,304,2
cR_809buQqg,2026-03-16 12:56:49,205,9,3
08yHJtRWEQM,2026-03-16 12:56:49,26765,899,7
nmlf7oFWpbw,2026-03-16 12:56:49,28519,405,24
qUr_W1yB6Zk,2026-03-16 12:56:49,34225,589,23
eAUU9whHP9A,2026-03-16 12:56:49,33316,597,29
f4Cs5RcgaYE,2026-03-16 12:56:49,30649,529,17
yUjy3ow50us,2026-03-16 12:56:49,22676,404,12
3p-XkEB4uG8,2026-03-16 12:56:49,21877,554,23
gYDw_B2gc1Q,2026-03-16 12:56:49,77222,981,80
rmkPc_ExCi8,2026-03-16 12:56:49,44014,914,53
QIxxRQzAy7g,2026-03-16 12:56:49,62666,835,62
vLVGUeZLyUU,2026-03-16 12:56:49,44115,1263,40
VASI0sPjcMc,2026-03-16 12:56:49,38213,1454,45
KOMlShet4m4,2026-03-16 12:56:49,51028,1008,44
nwOmtrKravQ,2026-03-16 12:56:49,45022,924,16
yGfvviCoWzM,2026-03-16 12:56:49,46896,2127,58
jPSc3sTGaew,2026-03-16 12:56:49,29393,1183,26
HXQMA4t1jd4,2026-03-16 12:56:49,51978,1664,36
6QJ-05jJOT8,2026-03-16 12:56:49,69956,1963,54
ylIJTu2yUJI,2026-03-16 12:56:49,287104,1957,54
5nbCJLPIDP4,2026-03-16 12:56:49,61729,653,25
nGyoPR3z45k,2026-03-16 12:56:49,107245,2256,61
NT5MUwKu3i8,2026-03-16 12:56:49,62958,1656,67
amxS2eeONpA,2026-03-16 12:56:49,99286,1310,52
IloSBXQlras,2026-03-16 12:56:49,52413,1289,33
2hQs9Y9BC7c,2026-03-16 12:56:49,125128,1441,112
3z8HkQXlLvg,2026-03-16 12:56:49,37874,1257,30
8VzuyvHqNBM,2026-03-16 12:56:49,28504,732,17
zpUarTKuA54,2026-03-16 12:56:49,39930,1483,17
U6RoKY3Tu_Q,2026-03-16 12:56:49,45766,1626,63
l3PPPaykY9s,2026-03-16 12:56:49,28690,908,42
Vi52o1xtZYo,2026-03-16 12:56:49,37920,1114,43
bJQSRTVOfbc,2026-03-16 12:56:49,12386,665,17
yuX3SqeEfkc,2026-03-16 12:56:49,50690,1520,47
vUqFO_4tTmA,2026-03-16 12:56:49,31315,964,23
bh70dCfmjz8,2026-03-16 12:56:49,54317,1736,22
k2LiJ-f6YJQ,2026-03-16 12:56:49,35676,1313,25
c7TTslLSNqk,2026-03-16 12:56:49,71807,2268,39
9aFBTJbYeC0,2026-03-16 12:56:49,57248,1659,26
hWkKV1clcdI,2026-03-16 12:56:49,67711,1978,40
vHgrZ2NvtwA,2026-03-16 12:56:49,50699,1529,33
rOg2sSLDfVs,2026-03-16 12:56:49,21295,834,26
L6SY5l8fagA,2026-03-16 12:56:49,76557,2234,69
rbsOy0TLqr4,2026-03-16 12:56:49,63546,1730,49
GQEkceIJbBg,2026-03-16 12:56:49,108110,2883,58
3i09yfyh2jU,2026-03-16 12:56:49,37082,1293,29
JfBfOTSIcyw,2026-03-16 12:56:49,60313,1744,22
fvRUj62C_vk,2026-03-16 12:56:49,165348,4429,64
mE6v37i5yJY,2026-03-16 12:56:49,187628,4457,78
BzM0FQmlgmM,2026-03-16 12:56:49,20476,689,14
liCd227cp64,2026-03-16 12:56:49,33059,1053,19
aXD7QS8j__Q,2026-03-16 12:56:49,12736,383,5
Q-z-TayxFug,2026-03-16 12:56:49,21428,760,18
iOS0zllL_iM,2026-03-16 12:56:49,10777,236,0
ySH-g0lGwC4,2026-03-16 12:56:49,8944,121,1
fhRJtOLTUvY,2026-03-16 12:56:49,10284,185,2
1fSmpQNSlfE,2026-03-16 12:56:49,19857,757,15
20-_6ckbOFI,2026-03-16 12:56:49,7181,106,1
Ped3aSDn688,2026-03-16 12:56:49,7873,110,0
flU6r0qRMnw,2026-03-16 12:56:49,23823,702,17
F9l2hE7q82Q,2026-03-16 12:56:49,8545,165,3
ZFnqv5Y0aco,2026-03-16 12:56:49,10550,232,2
EqXDEsZq_80,2026-03-16 12:56:49,20592,2175,22
yMDgxfn0UlM,2026-03-16 12:56:49,14360,2087,23
1zPkFh6u8Dc,2026-03-16 12:56:49,127107,8623,62
31BT8wGU2sk,2026-03-16 12:56:49,44886,4724,39
03hW0LX36-s,2026-03-16 12:56:49,40553,3372,57
xhM_fJi5kdc,2026-03-16 12:56:49,38338,3825,42
lIWIjfY4ZdI,2026-03-16 12:56:49,82909,4801,57
0lKxPyYqmqg,2026-03-16 12:56:49,1948,149,25
2-sl_VLRYUw,2026-03-16 12:56:49,67684,5444,42
6ck2DHwOTRw,2026-03-16 12:56:49,81526,5856,60
PdVo5pPXIO8,2026-03-16 12:56:49,10297,576,77
ex2JAsh-KYg,2026-03-16 12:56:49,1952,101,13
sg_Fbd9lejU,2026-03-16 12:56:49,45971,4113,32
Vk5So4sLGE0,2026-03-16 12:56:49,13435,1351,12
6GaM7aWdOp0,2026-03-16 12:56:49,13713,1156,15
lndSnZsNHUE,2026-03-16 12:56:49,15962,1535,16
kdRGZx4VHGU,2026-03-16 12:56:49,6256,393,50
qJHP6WeVxXs,2026-03-16 12:56:49,13008,1090,9
Ym1U3AVFLHY,2026-03-16 12:56:49,47551,5244,82
tW7LrRSZzHg,2026-03-16 12:56:49,901,68,6
zWu1mNYiUzE,2026-03-16 12:56:49,26550,2527,12
WBdBW-zX9a8,2026-03-16 12:56:49,4031,246,27
0i3luXTxn1c,2026-03-16 12:56:49,25372,2614,14
L-qCJOqs3Cc,2026-03-16 12:56:49,25815,2132,45
iOYRfrwBxeQ,2026-03-16 12:56:49,3671,175,27
bDhEn33L9i0,2026-03-16 12:56:49,74584,5168,17
sifPNYwO43c,2026-03-16 12:56:49,159328,6465,616
cjyl_3NtpBA,2026-03-16 12:56:49,124534,7552,50
AzFAuMLt92U,2026-03-16 12:56:49,905,73,14
Vj16bfvFJhA,2026-03-16 12:56:49,8304,445,10
tpZaJA-mzBg,2026-03-16 12:56:49,17923,918,19
XVWxkseeZhw,2026-03-16 12:56:49,36784,1861,27
sfwENLmvIXc,2026-03-16 12:56:49,32400,1259,14
6vp6rBAp9Ng,2026-03-16 12:56:49,18300,1141,26
utK-y1PTmdQ,2026-03-16 12:56:49,18517,1005,10
xQgaB4Dqvc8,2026-03-16 12:56:49,22065,1040,20
NXTLHd-mmWQ,2026-03-16 12:56:49,48491,1457,39
we3iVl2mDfY,2026-03-16 12:56:49,21373,651,5
GVOVwezpPu4,2026-03-16 12:56:49,305293,5403,134
bMLUrmsymbg,2026-03-16 12:56:49,97393,3460,34
fJM9zRTeaqs,2026-03-16 12:56:49,22021,1030,13
orlAxL6sIII,2026-03-16 12:56:49,27152,1091,31
lCgJG-h-XFo,2026-03-16 12:56:49,28977,979,5
uup3blWakSw,2026-03-16 12:56:49,32250,1389,19
wV6HoHMQm2M,2026-03-16 12:56:49,27184,1111,19
ZwMtYQprVLU,2026-03-16 12:56:49,16761,478,5
GkLVbyAS7rQ,2026-03-16 12:56:49,32399,1785,19
EkM_n-XaWdQ,2026-03-16 12:56:49,32335,1727,25
1ksQaVLzGIY,2026-03-16 12:56:49,24956,1208,24
0rfFNXa2XA8,2026-03-16 12:56:49,34056,1610,13
FpzUxmG8hoo,2026-03-16 12:56:49,31053,1492,26
mY8YOdsa2dw,2026-03-16 12:56:49,374432,23065,211
Tm86vrjb9KY,2026-03-16 12:56:49,14074,587,6
fI0Wjr0t6Mg,2026-03-16 12:56:49,30902,1092,16
BgZzmWux9lM,2026-03-16 12:56:49,45847,1227,14
-ncIxumbFbU,2026-03-16 12:56:49,23896,980,17
FYDv6x8gHjI,2026-03-16 12:56:49,22313,729,8
zI39bNvmoyk,2026-03-16 12:56:49,35575,1479,8
XvDgp5rXN9U,2026-03-16 12:56:49,28172,947,18
vetPBaZIdJ4,2026-03-16 12:56:49,36224,1440,15
jm75aLGua4E,2026-03-16 12:56:49,34710,2891,207
6f1pE4aj254,2026-03-16 12:56:49,8015,258,5
9gT1IE5vLAk,2026-03-16 12:56:49,7325,270,116
Yi7YZ-5G5oc,2026-03-16 12:56:49,8724,297,1
h904Vec-wJQ,2026-03-16 12:56:49,6974,302,23
Lvk0bWLmOJI,2026-03-16 12:56:49,16833,528,13
_r0olFrLfPQ,2026-03-16 12:56:49,7466,336,30
yz0bAgpCTyg,2026-03-16 12:56:49,8123,191,8
HHoJ17XcMGw,2026-03-16 12:56:49,7893,191,20
tsZlpUshorw,2026-03-16 12:56:49,3664,245,64
t6cMGV2ZSu8,2026-03-16 12:56:49,4215,120,5
i_BxUDNADdg,2026-03-16 12:56:49,7467,418,42
Pzbhje0Ct2Q,2026-03-16 12:56:49,6624,380,4
zBT5AvubREw,2026-03-16 12:56:49,3282,208,13
iP-y-ETx6eE,2026-03-16 12:56:49,3921,181,2
I6ZFDE2mpi4,2026-03-16 12:56:49,3855,274,30
RNnadWZtzPc,2026-03-16 12:56:49,6641,599,10
fx274nEti-M,2026-03-16 12:56:49,6526,545,33
vgDXWcJ2NKQ,2026-03-16 12:56:49,10358,894,14
tXRCjUwTP_c,2026-03-16 12:56:49,189350,7605,338
FAQe05k9y-M,2026-03-16 12:56:49,4450,274,26
NskN0yjQ6ho,2026-03-16 12:56:49,3997,269,10
Do9uO30mcn8,2026-03-16 12:56:49,15381,719,61
SipjsQFuO_E,2026-03-16 12:56:49,11956,586,9
S9Uiz-9zImU,2026-03-16 12:56:49,11075,512,56
i48_m6MhelU,2026-03-16 12:56:49,5549,368,23
s5IfE-dL0Ks,2026-03-16 12:56:49,18823,1360,64
I3zVklSifcY,2026-03-16 12:56:49,16479,749,50
u5C_4Qv0RB4,2026-03-16 12:56:49,3441,272,2
t_jSPlZ9J3w,2026-03-16 12:56:49,106733,5308,239
HHa6KDCnIo4,2026-03-16 12:56:49,26788,396,18
LflHEfpTuPQ,2026-03-16 12:56:49,17547,237,14
JcyyRhTyKXY,2026-03-16 12:56:49,50313,393,21
s4yV1KB9ll8,2026-03-16 12:56:49,98544,984,60
0ZEuMYUJoYI,2026-03-16 12:56:49,20942,393,21
k627ynlidnc,2026-03-16 12:56:49,25053,388,17
EtURPa8-iTk,2026-03-16 12:56:49,20280,392,24
LHIKpyOCoHk,2026-03-16 12:56:49,31672,748,25
IYsYYuItI3U,2026-03-16 12:56:49,88911,698,35
3Kru7QogxyE,2026-03-16 12:56:49,35185,519,32
gh4pm2jlois,2026-03-16 12:56:49,43034,511,26
FY3hcgm263w,2026-03-16 12:56:49,47873,611,24
Ts8OYPo8O0E,2026-03-16 12:56:49,28526,438,24
DVJc_gBrJlc,2026-03-16 12:56:49,36964,606,26
wpHSZvHqOKI,2026-03-16 12:56:49,104396,1299,50
4MRB-hfhmOU,2026-03-16 12:56:49,34361,594,32
Z6X_QlLluuM,2026-03-16 12:56:49,34915,661,35
Pf_OGTFl8BE,2026-03-16 12:56:49,29253,315,41
YNtrbAEbdTM,2026-03-16 12:56:49,55872,1701,53
dHKv4vo29jk,2026-03-16 12:56:49,168336,1571,53
igN-ggeCBwc,2026-03-16 12:56:49,57718,1039,35
X2i_aD-WDOY,2026-03-16 12:56:49,243892,4707,101
0enblARpP0c,2026-03-16 12:56:49,44784,782,25
6v1q743lzsc,2026-03-16 12:56:49,99224,983,20
__tZgfjLeAY,2026-03-16 12:56:49,169780,1636,49
KhbN-0yRsAE,2026-03-16 12:56:49,55297,913,38
dkkUCFDYdqs,2026-03-16 12:56:49,30876,616,28
Z11QqdfME18,2026-03-16 12:56:49,50854,1056,38
jOTlUYzAdOM,2026-03-16 12:56:49,155317,2324,76
0GtMUNkj364,2026-03-16 12:56:49,29741,443,22
INnt00NLz9U,2026-03-16 12:56:49,115003,1009,23
XnLZy_KBuo8,2026-03-16 12:56:49,23067,196,3
mCcO2n5tK80,2026-03-16 12:56:49,7454,165,5
fKB1M4efLRk,2026-03-16 12:56:49,16230,131,2
ZyHBtYe_oIg,2026-03-16 12:56:49,31233,466,6
M8Ir-TQWdEY,2026-03-16 12:56:49,25091,408,8
f5ltsXIb92I,2026-03-16 12:56:49,19111,197,3
DRTEKcpJEVU,2026-03-16 12:56:49,1295777,3076,77
DWpEYSvvtBI,2026-03-16 12:56:49,68000,1359,18
_Jz-8G0wIzI,2026-03-16 12:56:49,47961,440,7
X_n1q-qZkAM,2026-03-16 12:56:49,13901,153,6
LH-4QuSlV_I,2026-03-16 12:56:49,10730,133,3
AYOHQ_7zbH0,2026-03-16 12:56:49,33804,494,5
VuhCzHAX7DQ,2026-03-16 12:56:49,16634,296,7
-BJFPEiU0s8,2026-03-16 12:56:49,39053,500,14
0AXRa65Dehc,2026-03-16 12:56:49,22813,339,7
ioyd49Lgdxo,2026-03-16 12:56:49,8047,92,3
zviEaQJvCpk,2026-03-16 12:56:49,7848,92,0
KWelm7cRHYw,2026-03-16 12:56:49,39314,546,17
LUIGpPqqFf0,2026-03-16 12:56:49,7747,59,0
lBzrvjvRZUM,2026-03-16 12:56:49,21928,185,5
6nnJdc1WNsw,2026-03-16 12:56:49,26970,551,5
sF6JFPEo_QA,2026-03-16 12:56:49,8051,96,2
3TTOdtaNE4o,2026-03-16 12:56:49,4342,86,3
Chs5iEiVl-c,2026-03-16 12:56:49,38504,347,8
CEBVLJIXcJU,2026-03-16 12:56:49,7814,94,0
_FZqSIUeCyE,2026-03-16 12:56:49,11647,119,9
yQs41pabK24,2026-03-16 12:56:49,6722,50,1
WNnQ8RBUm-o,2026-03-16 12:56:49,5672,66,0
wU7QQSgATp4,2026-03-16 12:56:49,28024,550,4
7VMV4fw9JVY,2026-03-16 12:56:49,4064,297,6
mecsBxEM33g,2026-03-16 12:56:49,7138,483,7
Idrd3Iooc0o,2026-03-16 12:56:49,5119,252,2
HU1H53gBVrQ,2026-03-16 12:56:49,3560,141,5
LdSZJH9g94s,2026-03-16 12:56:49,5191,353,9
n9Zf-046jFI,2026-03-16 12:56:49,5327,229,3
26KI_UukNH4,2026-03-16 12:56:49,2159,78,0
ONWCgsUKb84,2026-03-16 12:56:49,7027,456,7
GUDIr_YuF5A,2026-03-16 12:56:49,11755,648,12
39v3ye5pNpI,2026-03-16 12:56:49,2897,174,7
m6d7YT12OkA,2026-03-16 12:56:49,11471,589,10
UQl4gnvX9r8,2026-03-16 12:56:49,3724,192,4
1zlQw1006Zw,2026-03-16 12:56:49,1843,160,16
7cGHToj3Z9E,2026-03-16 12:56:49,1359,69,3
OqV8U1hj-_U,2026-03-16 12:56:49,2051,188,8
PMl302IlYJY,2026-03-16 12:56:49,2011,206,9
iwu6VNjwsD4,2026-03-16 12:56:49,1399,73,2
QrVA9fsSAR0,2026-03-16 12:56:49,2291,160,12
RoZPNC7Z2s4,2026-03-16 12:56:49,12736,744,14
CMCrwCS9kX8,2026-03-16 12:56:49,7147,462,14
syYPSpw5wDY,2026-03-16 12:56:49,11859,813,9
wVmte6llxh4,2026-03-16 12:56:49,17342,592,21
xsMCW-Smupg,2026-03-16 12:56:49,12156,645,9
jJevHCENDI4,2026-03-16 12:56:49,2216,209,2
-012D0BF7rU,2026-03-16 12:56:49,11014,585,9
tVMexrSSTgY,2026-03-16 12:56:49,8026,532,4
2ug1qQz29UY,2026-03-16 12:56:49,11046,337,7
n4hLBJgPEd4,2026-03-16 12:56:49,3796,145,1
r8oKHcFQhCE,2026-03-16 12:56:49,10798,544,7
n7ttWjsBMuE,2026-03-16 12:56:49,14051,668,20
